,name_1,link_1,price_1,seller_1,year_1,body_1,mileage_1,engine_1,BHP_1,transmission_1,fuel_1,owners_1,brand_1,postcode_1
129,Nissan Micra,https://www.autotrader.co.uk/car-details/202304156321226,"£1,995",4.9 (26 reviews) milton keynes (2 miles),2006,Hatchback,118400,1.2L,79.0,Manual,Petrol,8.0,Nissan,MK3 6JS
130,Hyundai Amica,https://www.autotrader.co.uk/car-details/202304045954227,"£1,995",4.7 (51 reviews) milton keynes (3 miles),2006,Hatchback,54650,1.1L,62.0,Manual,Petrol,,Hyundai,MK3 6JS
131,Mazda 3,https://www.autotrader.co.uk/car-details/202302194424928,"£1,999",4.8 (71 reviews) leighton buzzard (8 miles),2006,Hatchback,133894,1.6L,105.0,Manual,Petrol,,Mazda,MK3 6JS
132,Porsche Boxster,https://www.autotrader.co.uk/car-details/202303064958426,"£8,799",4.1 (21 reviews) leighton buzzard (8 miles),2006,Convertible,104000,2.7L,240.0,Manual,Petrol,,Porsche,MK3 6JS
133,Audi A6 Saloon,https://www.autotrader.co.uk/car-details/202302204472723,"£3,750",4.6 (34 reviews) milton keynes (7 miles),2006,Saloon,110150,2.0L,168.0,Automatic,Petrol,4.0,Audi,MK3 6JS
134,Mitsubishi Shogun,https://www.autotrader.co.uk/car-details/202202232859773,"£5,499",3.8 (34 reviews) leighton buzzard (9 miles),2006,SUV,112000,3.5L,200.0,Automatic,Petrol,5.0,Mitsubishi,MK3 6JS
135,Fiat Panda,https://www.autotrader.co.uk/car-details/202303165301272,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,66000,1.1L,54.0,Manual,Petrol,,Fiat,MK3 6JS
136,Nissan Micra,https://www.autotrader.co.uk/car-details/202301042946109,"£2,290",4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,91000,1.2L,79.0,Manual,Petrol,,Nissan,MK3 6JS
137,MINI Convertible,https://www.autotrader.co.uk/car-details/202305067080750,"£4,495",milton keynes (3 miles),2006,Convertible,87522,1.6L,,Automatic,Petrol,,MINI,MK3 6JS
138,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305047007860,"£4,499",3.8 (34 reviews) leighton buzzard (9 miles),2006,Hatchback,78120,1.6L,113.0,Automatic,Petrol,2.0,Volkswagen,MK3 6JS
139,Ford Focus C-Max,https://www.autotrader.co.uk/car-details/202304266698738,"£1,995",5.0 (23 reviews) milton keynes (2 miles),2006,MPV,134500,1.6L,99.0,Manual,Petrol,3.0,Ford,MK3 6JS
140,Audi A8,https://www.autotrader.co.uk/car-details/202211021300302,"£9,990",milton keynes (3 miles),2006,Saloon,147500,6.0L,443.0,Automatic,Petrol,2.0,Audi,MK3 6JS
141,Hyundai Getz,https://www.autotrader.co.uk/car-details/202303145235076,"£2,390",4.8 (116 reviews) bedford (7 miles),2006,Hatchback,74000,1.1L,65.0,Manual,Petrol,,Hyundai,MK3 6JS
142,Renault Clio,https://www.autotrader.co.uk/car-details/202304055981517,"£3,895",milton keynes (3 miles),2006,Hatchback,34835,1.6L,111.0,Automatic,Petrol,,Renault,MK3 6JS
143,Audi A4,https://www.autotrader.co.uk/car-details/202304066054098,"£3,695",milton keynes (4 miles),2006,Saloon,76855,2.0L,128.0,Automatic,Petrol,2.0,Audi,MK3 6JS
144,Citroen C1,https://www.autotrader.co.uk/car-details/202304286789782,"£2,495",milton keynes (5 miles),2006,Hatchback,87250,1.0L,,Manual,Petrol,2.0,Citroen,MK3 6JS
145,Jaguar XJ,https://www.autotrader.co.uk/car-details/202304196450893,"£9,975",bedford (10 miles),2006,Saloon,50940,3.0L,240.0,Automatic,Petrol,3.0,Jaguar,MK3 6JS
146,Nissan 350 Z,https://www.autotrader.co.uk/car-details/202304216528112,"£10,000",towcester (9 miles),2006,Convertible,34830,3.5L,276.0,Manual,Petrol,6.0,Nissan,MK3 6JS
147,Mazda3,https://www.autotrader.co.uk/car-details/202305047000080,£990,milton keynes (2 miles),2006,Hatchback,111500,1.6L,103.0,Manual,Petrol,4.0,Mazda3,MK3 6JS
148,Nissan Almera,https://www.autotrader.co.uk/car-details/202305016882976,"£2,175",bedford (9 miles),2006,Hatchback,58523,1.5L,89.0,Manual,Petrol,2.0,Nissan,MK3 6JS
149,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305036952608,"£1,309",3.7 (61 reviews) milton keynes (7 miles),2007,Hatchback,102000,1.0L,59.0,Manual,Petrol,7.0,Vauxhall,MK3 6JS
150,Fiat Grande Punto,https://www.autotrader.co.uk/car-details/202303145226451,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,67000,1.4L,77.0,Manual,Petrol,,Fiat,MK3 6JS
151,Vauxhall Vectra,https://www.autotrader.co.uk/car-details/202304286771906,"£1,300",4.9 (10 reviews) milton keynes (5 miles),2007,Hatchback,106750,1.8L,138.0,Manual,Petrol,2.0,Vauxhall,MK3 6JS
152,Ford Focus,https://www.autotrader.co.uk/car-details/202305046988928,"£2,490",4.8 (116 reviews) bedford (7 miles),2007,Hatchback,78000,1.8L,123.0,Manual,Petrol,,Ford,MK3 6JS
153,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202304106147082,"£1,200",4.9 (28 reviews) leighton buzzard (9 miles),2007,Saloon,181980,2.1L,170.0,Automatic,Diesel,5.0,Mercedes-Benz,MK3 6JS
154,BMW 3 Series,https://www.autotrader.co.uk/car-details/202302154291173,"£2,859",3.7 (61 reviews) milton keynes (7 miles),2007,Estate,123560,3.0L,,Automatic,Petrol,4.0,BMW,MK3 6JS
155,Renault Clio,https://www.autotrader.co.uk/car-details/202305046990496,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,80000,1.4L,98.0,Manual,Petrol,,Renault,MK3 6JS
156,Vauxhall Vectra,https://www.autotrader.co.uk/car-details/202212082381887,"£1,990",4.8 (116 reviews) bedford (7 miles),2007,Hatchback,99000,1.8L,138.0,Manual,Petrol,,Vauxhall,MK3 6JS
157,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202302244606150,"£1,999",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,87600,1.8L,138.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
158,MINI Hatch,https://www.autotrader.co.uk/car-details/202304025886235,"£2,499",4.6 (34 reviews) milton keynes (7 miles),2007,Hatchback,73180,1.4L,,Manual,Petrol,4.0,MINI,MK3 6JS
159,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304276744172,"£2,884",leighton buzzard (9 miles),2007,Hatchback,83000,1.6L,113.0,Manual,Petrol,2.0,Volkswagen,MK3 6JS
160,Suzuki SX4,https://www.autotrader.co.uk/car-details/202304015854592,"£1,375",leighton buzzard (8 miles),2007,SUV,108510,1.9L,,Manual,Diesel,7.0,Suzuki,MK3 6JS
161,BMW 3 Series,https://www.autotrader.co.uk/car-details/202212162563235,"£3,495",4.7 (51 reviews) milton keynes (3 miles),2007,Saloon,129550,2.0L,,Automatic,Diesel,5.0,BMW,MK3 6JS
162,Ford Focus,https://www.autotrader.co.uk/car-details/202305046988928,"£2,490",4.8 (116 reviews) bedford (7 miles),2007,Hatchback,78000,1.8L,123.0,Manual,Petrol,,Ford,MK3 6JS
163,Renault Clio,https://www.autotrader.co.uk/car-details/202304186420291,"£2,195",4.9 (92 reviews) milton keynes (3 miles),2007,Hatchback,116432,1.2L,75.0,Manual,Petrol,5.0,Renault,MK3 6JS
164,SKODA Fabia,https://www.autotrader.co.uk/car-details/202302013828609,"£2,499",milton keynes (10 miles),2007,Hatchback,85000,1.4L,85.0,Manual,Petrol,,SKODA,MK3 6JS
165,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304286761498,"£3,680",milton keynes (3 miles),2007,Hatchback,71000,1.4L,89.0,Automatic,Petrol,2.0,Vauxhall,MK3 6JS
166,Ford Focus,https://www.autotrader.co.uk/car-details/202304066034408,"£1,699",4.9 (10 reviews) milton keynes (5 miles),2007,Hatchback,107890,1.6L,99.0,Manual,Petrol,2.0,Ford,MK3 6JS
167,Toyota Yaris,https://www.autotrader.co.uk/car-details/202304035934381,"£3,500",4.0 (47 reviews) milton keynes (1 mile),2007,Hatchback,85100,1.3L,85.0,Automatic,Petrol,,Toyota,MK3 6JS
168,SKODA Octavia,https://www.autotrader.co.uk/car-details/202211251994982,"£1,750",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,158650,2.0L,,Manual,Diesel,3.0,SKODA,MK3 6JS
169,Peugeot 207,https://www.autotrader.co.uk/car-details/202302033905626,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,97000,1.4L,90.0,Manual,Petrol,,Peugeot,MK3 6JS
170,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202301253595377,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Saloon,103000,2.5L,194.0,Manual,Petrol,,Jaguar,MK3 6JS
171,Renault Clio,https://www.autotrader.co.uk/car-details/202304186420291,"£2,195",4.9 (92 reviews) milton keynes (3 miles),2007,Hatchback,116432,1.2L,75.0,Manual,Petrol,5.0,Renault,MK3 6JS
172,Mitsubishi Shogun,https://www.autotrader.co.uk/car-details/202211021311393,"£5,990",4.6 (298 reviews) milton keynes (6 miles),2007,SUV,120000,3.2L,,Automatic,Diesel,,Mitsubishi,MK3 6JS
173,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304266689120,"£2,990",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,73000,1.9L,,Manual,Diesel,,Volkswagen,MK3 6JS
174,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202304066033213,"£1,990",4.6 (298 reviews) milton keynes (6 miles),2007,MPV,107000,1.6L,104.0,Manual,Petrol,,Vauxhall,MK3 6JS
175,Toyota Yaris,https://www.autotrader.co.uk/car-details/202304035934381,"£3,500",4.0 (47 reviews) milton keynes (1 mile),2007,Hatchback,85100,1.3L,85.0,Automatic,Petrol,,Toyota,MK3 6JS
176,Mercedes-Benz Vito,https://www.autotrader.co.uk/car-details/202304266690343,"£6,990",4.6 (298 reviews) milton keynes (6 miles),2007,,93000,2.1L,95.0,Manual,Diesel,,Mercedes-Benz,MK3 6JS
177,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202302154292738,"£2,390",4.6 (298 reviews) milton keynes (6 miles),2007,MPV,102000,1.8L,,Manual,Petrol,,Vauxhall,MK3 6JS
178,Ford Focus,https://www.autotrader.co.uk/car-details/202304066034408,"£1,699",4.9 (10 reviews) milton keynes (5 miles),2007,Hatchback,107890,1.6L,99.0,Manual,Petrol,2.0,Ford,MK3 6JS
179,SKODA Fabia,https://www.autotrader.co.uk/car-details/202302013828609,"£2,499",milton keynes (10 miles),2007,Hatchback,85000,1.4L,85.0,Manual,Petrol,,SKODA,MK3 6JS
180,SKODA Octavia,https://www.autotrader.co.uk/car-details/202211251994982,"£1,750",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,158650,2.0L,,Manual,Diesel,3.0,SKODA,MK3 6JS
181,Ford KA,https://www.autotrader.co.uk/car-details/202305046989265,"£1,990",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,37000,1.3L,69.0,Manual,Petrol,,Ford,MK3 6JS
182,Volvo V70,https://www.autotrader.co.uk/car-details/202304126210544,"£3,000",4.0 (47 reviews) milton keynes (1 mile),2007,Estate,130956,2.4L,,Automatic,Diesel,,Volvo,MK3 6JS
183,Fiat Doblo,https://www.autotrader.co.uk/car-details/202303315829095,"£2,500",4.1 (44 reviews) milton keynes (1 mile),2007,Estate,69505,1.3L,70.0,Manual,Diesel,,Fiat,MK3 6JS
184,Citroen C4 Picasso,https://www.autotrader.co.uk/car-details/202304186412128,"£3,490",4.6 (298 reviews) milton keynes (6 miles),2007,MPV,72000,1.6L,,Automatic,Diesel,,Citroen,MK3 6JS
185,Audi A4,https://www.autotrader.co.uk/car-details/202304015874699,"£1,999",3.2 (13 reviews) leighton buzzard (9 miles),2007,Saloon,141750,2.0L,138.0,Automatic,Diesel,5.0,Audi,MK3 6JS
186,Nissan Micra,https://www.autotrader.co.uk/car-details/202305067076815,"£1,800",milton keynes (3 miles),2007,Hatchback,103932,1.2L,79.0,Manual,Petrol,,Nissan,MK3 6JS
187,KIA Picanto,https://www.autotrader.co.uk/car-details/202305077107775,"£2,500",4.7 (34 reviews) milton keynes (4 miles),2007,Hatchback,45000,1.1L,64.0,Manual,Petrol,,KIA,MK3 6JS
188,Volvo C30,https://www.autotrader.co.uk/car-details/202303205437600,"£3,999",3.2 (13 reviews) leighton buzzard (9 miles),2007,Coupe,107960,2.5L,217.0,Automatic,Petrol,4.0,Volvo,MK3 6JS
189,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202303135173801,"£1,850",4.6 (34 reviews) milton keynes (7 miles),2007,MPV,107589,1.8L,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
190,SEAT Ibiza,https://www.autotrader.co.uk/car-details/202303135200319,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,96000,1.4L,73.0,Manual,Petrol,,SEAT,MK3 6JS
191,Renault Clio,https://www.autotrader.co.uk/car-details/202212082378230,"£2,390",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,91000,1.4L,98.0,Manual,Petrol,,Renault,MK3 6JS
192,Ford Focus,https://www.autotrader.co.uk/car-details/202203103403453,"£1,499",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,105350,1.8L,123.0,Manual,Petrol,2.0,Ford,MK3 6JS
193,BMW X3,https://www.autotrader.co.uk/car-details/202302033912725,"£3,500",4.0 (47 reviews) milton keynes (1 mile),2007,SUV,86531,2.0L,,Manual,Diesel,,BMW,MK3 6JS
194,SEAT Altea,https://www.autotrader.co.uk/car-details/202304276752436,"£1,500",4.0 (47 reviews) milton keynes (1 mile),2007,MPV,144084,1.6L,,Manual,Petrol,,SEAT,MK3 6JS
195,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303305791441,"£5,490",4.6 (298 reviews) milton keynes (6 miles),2007,Coupe,103000,3.0L,,Automatic,Diesel,,BMW,MK3 6JS
196,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202305026902936,"£4,990",4.6 (298 reviews) milton keynes (6 miles),2007,Convertible,68000,1.8L,163.0,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
197,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202210180854138,"£3,500",4.0 (47 reviews) milton keynes (1 mile),2007,Estate,78990,2.0L,,Manual,Diesel,2.0,Volkswagen,MK3 6JS
198,BMW X5 3.0d,https://www.autotrader.co.uk/car-details/202304076059157,"£5,495",4.7 (18 reviews) newport pagnell (6 miles),2007,SUV,147000,3.0L,,Manual,Petrol,2.0,BMW,MK3 6JS
199,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305057046760,"£2,895",4.9 (26 reviews) milton keynes (2 miles),2007,Hatchback,99000,1.6L,89.0,Manual,Diesel,7.0,Ford,MK3 6JS
200,Fiat Grande Punto,https://www.autotrader.co.uk/car-details/202304176355501,"£2,250",leighton buzzard (8 miles),2007,Hatchback,80000,1.4L,77.0,Manual,Petrol,2.0,Fiat,MK3 6JS
201,Renault Modus,https://www.autotrader.co.uk/car-details/202304256648658,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,75000,1.2L,100.0,Manual,Petrol,,Renault,MK3 6JS
202,BMW Z4,https://www.autotrader.co.uk/car-details/202301143249724,"£4,809",3.7 (61 reviews) milton keynes (7 miles),2007,Coupe,170688,3.0L,,Manual,Petrol,9.0,BMW,MK3 6JS
203,Toyota Avensis,https://www.autotrader.co.uk/car-details/202303215457315,"£3,495",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,112300,1.8L,127.0,Automatic,Petrol,3.0,Toyota,MK3 6JS
204,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304276744172,"£2,884",leighton buzzard (9 miles),2007,Hatchback,83000,1.6L,113.0,Manual,Petrol,2.0,Volkswagen,MK3 6JS
205,Mitsubishi Colt,https://www.autotrader.co.uk/car-details/202209260125796,"£1,990",4.8 (116 reviews) bedford (7 miles),2007,Hatchback,85000,1.3L,94.0,Manual,Petrol,,Mitsubishi,MK3 6JS
206,Suzuki SX4,https://www.autotrader.co.uk/car-details/202303044893345,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,SUV,122000,1.6L,,Manual,Petrol,,Suzuki,MK3 6JS
207,Vauxhall Agila,https://www.autotrader.co.uk/car-details/202304256646722,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,MPV,44000,1.2L,79.0,Manual,Petrol,,Vauxhall,MK3 6JS
208,Suzuki SX4,https://www.autotrader.co.uk/car-details/202304015854592,"£1,375",leighton buzzard (8 miles),2007,SUV,108510,1.9L,,Manual,Diesel,7.0,Suzuki,MK3 6JS
209,Honda Civic,https://www.autotrader.co.uk/car-details/202303034845851,"£4,209",3.7 (61 reviews) milton keynes (7 miles),2007,Hatchback,107006,2.0L,197.0,Manual,Petrol,2.0,Honda,MK3 6JS
210,BMW Z4,https://www.autotrader.co.uk/car-details/202212202650868,"£4,209",3.7 (61 reviews) milton keynes (7 miles),2007,Convertible,127000,3.0L,,Automatic,Petrol,3.0,BMW,MK3 6JS
211,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202304186408429,"£2,499",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,110700,2.0L,139.0,Manual,Petrol,4.0,Nissan,MK3 6JS
212,Renault Clio,https://www.autotrader.co.uk/car-details/202212312864919,"£3,295",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,85000,1.6L,111.0,Automatic,Petrol,2.0,Renault,MK3 6JS
213,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304286761498,"£3,680",milton keynes (3 miles),2007,Hatchback,71000,1.4L,89.0,Automatic,Petrol,2.0,Vauxhall,MK3 6JS
214,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304226551352,"£4,250",milton keynes (5 miles),2007,Saloon,60127,2.0L,,Automatic,Petrol,,BMW,MK3 6JS
215,Nissan Note,https://www.autotrader.co.uk/car-details/202302074018826,"£2,495",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,98200,1.4L,,Manual,Petrol,4.0,Nissan,MK3 6JS
216,Fiat Panda,https://www.autotrader.co.uk/car-details/202301313778856,"£2,290",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,90000,1.1L,54.0,Manual,Petrol,,Fiat,MK3 6JS
217,SEAT Ibiza,https://www.autotrader.co.uk/car-details/202304216520849,"£2,490",4.7 (118 reviews) milton keynes (4 miles),2007,Hatchback,86720,1.4L,84.0,Manual,Petrol,3.0,SEAT,MK3 6JS
218,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202301233525203,"£3,500",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,99500,1.4L,138.0,Manual,Petrol,4.0,Volkswagen,MK3 6JS
219,Audi A3,https://www.autotrader.co.uk/car-details/202302134239430,"£2,550",milton keynes (5 miles),2007,Hatchback,155000,2.0L,168.0,Manual,Diesel,5.0,Audi,MK3 6JS
220,Fiat Bravo,https://www.autotrader.co.uk/car-details/202304076069007,"£2,495",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,100850,1.4L,150.0,Manual,Petrol,,Fiat,MK3 6JS
221,MINI Hatch,https://www.autotrader.co.uk/car-details/202304015869715,"£3,950",milton keynes (3 miles),2007,Hatchback,123000,1.6L,,Manual,Petrol,5.0,MINI,MK3 6JS
222,Ford KA,https://www.autotrader.co.uk/car-details/202301173340762,"£2,290",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,53000,1.3L,69.0,Manual,Petrol,,Ford,MK3 6JS
223,Ford Fusion,https://www.autotrader.co.uk/car-details/202305067088769,"£3,495",4.9 (26 reviews) milton keynes (2 miles),2007,Hatchback,56800,1.4L,79.0,Automatic,Petrol,3.0,Ford,MK3 6JS
224,Nissan Micra,https://www.autotrader.co.uk/car-details/202304146291592,"£2,495",4.0 (14 reviews) milton keynes (1 mile),2007,Hatchback,68300,1.4L,87.0,Manual,Petrol,,Nissan,MK3 6JS
225,Audi A3,https://www.autotrader.co.uk/car-details/202304206503700,"£2,650",milton keynes (1 mile),2007,Hatchback,56500,1.9L,104.0,Manual,Diesel,2.0,Audi,MK3 6JS
226,BMW 1 Series,https://www.autotrader.co.uk/car-details/202304216529216,"£2,995",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,129350,2.0L,,Manual,Diesel,5.0,BMW,MK3 6JS
227,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303014751943,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,117000,1.6L,89.0,Manual,Diesel,,Ford,MK3 6JS
228,KIA Sedona,https://www.autotrader.co.uk/car-details/202303285711943,"£2,499",3.8 (34 reviews) leighton buzzard (9 miles),2007,MPV,92250,2.9L,182.0,Automatic,Diesel,5.0,KIA,MK3 6JS
229,Audi A3,https://www.autotrader.co.uk/car-details/202302244588038,"£3,495",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,116300,1.9L,104.0,Manual,Diesel,,Audi,MK3 6JS
230,Honda Civic,https://www.autotrader.co.uk/car-details/202303195394142,"£5,259",3.7 (61 reviews) milton keynes (7 miles),2007,Hatchback,63904,2.0L,197.0,Manual,Petrol,6.0,Honda,MK3 6JS
231,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304176367262,"£6,690",4.7 (118 reviews) milton keynes (4 miles),2007,Convertible,95858,3.0L,,Automatic,Petrol,,BMW,MK3 6JS
232,Ford KA,https://www.autotrader.co.uk/car-details/202305026906013,"£1,509",3.7 (61 reviews) milton keynes (7 miles),2007,Hatchback,78160,1.3L,69.0,Manual,Petrol,4.0,Ford,MK3 6JS
233,Ford Focus C-Max,https://www.autotrader.co.uk/car-details/202304015853911,"£2,500",4.7 (34 reviews) milton keynes (4 miles),2007,MPV,103000,2.0L,143.0,Automatic,Petrol,,Ford,MK3 6JS
234,Nissan Micra,https://www.autotrader.co.uk/car-details/202210210939385,"£2,499",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,36400,1.2L,79.0,Manual,Petrol,,Nissan,MK3 6JS
235,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202302204454484,"£2,495",4.7 (51 reviews) milton keynes (3 miles),2007,Hatchback,123923,1.4L,79.0,Manual,Petrol,5.0,Volkswagen,MK3 6JS
236,Chevrolet Matiz,https://www.autotrader.co.uk/car-details/202303125161082,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,34000,1.0L,64.0,Manual,Petrol,,Chevrolet,MK3 6JS
237,Suzuki Swift,https://www.autotrader.co.uk/car-details/202303235550029,"£1,799",3.8 (34 reviews) leighton buzzard (9 miles),2007,Hatchback,93540,1.3L,91.0,Manual,Petrol,,Suzuki,MK3 6JS
238,Ford Focus C-Max,https://www.autotrader.co.uk/car-details/202304166334576,"£2,999",4.9 (32 reviews) milton keynes (5 miles),2007,MPV,54902,1.6L,99.0,Manual,Petrol,,Ford,MK3 6JS
239,Ford KA,https://www.autotrader.co.uk/car-details/202211221900011,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,41000,1.3L,69.0,Manual,Petrol,,Ford,MK3 6JS
240,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303305792004,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2007,Hatchback,94000,,74.0,Manual,Petrol,,Ford,MK3 6JS
241,Subaru Impreza,https://www.autotrader.co.uk/car-details/202301022893086,"£8,500",milton keynes (3 miles),2007,Saloon,76446,2.5L,227.0,Manual,Petrol,3.0,Subaru,MK3 6JS
242,Land Rover Freelander 2,https://www.autotrader.co.uk/car-details/202301193412943,"£5,490",4.6 (298 reviews) milton keynes (6 miles),2007,SUV,108000,2.2L,,Automatic,Diesel,,Land,MK3 6JS
243,MINI Convertible,https://www.autotrader.co.uk/car-details/202305026912222,"£3,975",milton keynes (5 miles),2007,Convertible,88890,1.6L,,Manual,Petrol,8.0,MINI,MK3 6JS
244,Land Rover Range Rover Sport,https://www.autotrader.co.uk/car-details/202305077106814,"£4,500",bedford (8 miles),2007,SUV,122000,3.6L,272.0,Automatic,Diesel,5.0,Land,MK3 6JS
245,Peugeot 207,https://www.autotrader.co.uk/car-details/202304266700460,"£3,695",milton keynes (3 miles),2007,Hatchback,60473,1.6L,120.0,Automatic,Petrol,,Peugeot,MK3 6JS
246,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202209209927455,"£9,995",5.0 (121 reviews) milton keynes (4 miles),2007,Hatchback,136000,2.0L,227.0,Manual,Petrol,,Volkswagen,MK3 6JS
247,BMW 6 Series,https://www.autotrader.co.uk/car-details/202305026921803,"£5,995",milton keynes (5 miles),2007,Convertible,121671,3.0L,,Automatic,Petrol,5.0,BMW,MK3 6JS
248,Toyota Land Cruiser,https://www.autotrader.co.uk/car-details/202304025888515,"£8,999",4.1 (21 reviews) leighton buzzard (8 miles),2007,SUV,158000,3.0L,173.0,Automatic,Diesel,,Toyota,MK3 6JS
249,Toyota Land Cruiser,https://www.autotrader.co.uk/car-details/202304196445750,"£8,995",milton keynes (6 miles),2007,SUV,115693,3.0L,161.0,Automatic,Diesel,,Toyota,MK3 6JS
250,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202305036949494,"£7,995",4.7 (18 reviews) newport pagnell (6 miles),2007,Convertible,62000,3.0L,215.0,Automatic,Petrol,,BMW,MK3 6JS
251,Peugeot 207,https://www.autotrader.co.uk/car-details/202304216541216,"£1,990",5.0 (7 reviews) milton keynes (1 mile),2007,Hatchback,75864,1.4L,75.0,Manual,Petrol,,Peugeot,MK3 6JS
252,Ford Focus,https://www.autotrader.co.uk/car-details/202303275677831,"£1,499",3.2 (13 reviews) leighton buzzard (9 miles),2008,Estate,107200,1.8L,113.0,Manual,Diesel,4.0,Ford,MK3 6JS
253,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202304176368125,"£2,990",4.6 (298 reviews) milton keynes (6 miles),2008,Saloon,77000,2.0L,128.0,Manual,Diesel,,Jaguar,MK3 6JS
254,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304266708238,"£3,800",4.9 (28 reviews) leighton buzzard (9 miles),2008,Coupe,115700,2.0L,,Manual,Diesel,4.0,BMW,MK3 6JS
255,Citroen C2,https://www.autotrader.co.uk/car-details/202304206485509,"£2,190",4.6 (298 reviews) milton keynes (6 miles),2008,Hatchback,72000,1.4L,,Manual,Petrol,,Citroen,MK3 6JS
256,Renault Megane,https://www.autotrader.co.uk/car-details/202304286776079,"£1,500",4.9 (10 reviews) milton keynes (5 miles),2008,Hatchback,89961,,,Manual,Petrol,,Renault,MK3 6JS
257,Suzuki Swift,https://www.autotrader.co.uk/car-details/202304286771042,"£1,999",4.9 (10 reviews) milton keynes (5 miles),2008,Hatchback,98150,1.5L,101.0,Manual,Petrol,7.0,Suzuki,MK3 6JS
258,BMW 1 SERIES,https://www.autotrader.co.uk/car-details/202304126218653,"£3,899",4.3 (12 reviews) leighton buzzard (9 miles),2008,Hatchback,84800,2.0L,141.0,Manual,Diesel,,BMW,MK3 6JS
259,SKODA Roomster,https://www.autotrader.co.uk/car-details/202304106145832,"£2,490",4.6 (298 reviews) milton keynes (6 miles),2008,MPV,113000,1.9L,105.0,Manual,Diesel,,SKODA,MK3 6JS
260,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202202042141115,"£1,750",3.8 (34 reviews) leighton buzzard (9 miles),2008,Hatchback,117411,1.9L,148.0,Manual,Diesel,4.0,Vauxhall,MK3 6JS
